canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
COc1ccc2c(c1)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4440775,nM,20000.0,uM,20.0
COc1ccc2c(c1Br)CC[C@H]1[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H]21,CHEMBL4446689,nM,20000.0,uM,20.0
COc1ccc2c(c1)CC[C@H]1[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H]21,CHEMBL4435667,nM,20000.0,uM,20.0
COc1ccc2c(c1O)CCC(=C\c1cc(OC)c(OC)c(OC)c1)/C2=N\O,CHEMBL4434683,nM,20000.0,uM,20.0
COc1ccc2c(c1Br)CCC(=C\c1cc(OC)c(OC)c(OC)c1)/C2=N\O,CHEMBL4586389,nM,20000.0,uM,20.0
COc1ccc2c(O)c(Cc3cc(OC)c(OC)c(OC)c3)ccc2c1,CHEMBL4530424,nM,17000.0,uM,17.0
COc1ccc2c(c1N)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4470121,nM,20000.0,uM,20.0
COc1cc(/C=C2\CCCc3c(ccc(OC)c3[N+](=O)[O-])C2=O)cc(OC)c1OC,CHEMBL4588790,nM,20000.0,uM,20.0
COc1ccc2c(c1O)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4474265,nM,20000.0,uM,20.0
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/C(=O)c2ccccc2)[nH]c1=O,CHEMBL4575066,nM,1.4,nM,1.4
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cc(F)ccc2F)[nH]c1=O,CHEMBL2024544,nM,2.6,nM,2.6
COc1cc(C(=O)/C(C)=C/c2ccc(OC)c(O)c2)cc(OC)n1,CHEMBL4452964,nM,2080.0,uM,2.08
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL9941,nM,3050.0,uM,3.05
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2170.0,uM,2.17
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCCCCCCC(=O)NO,CHEMBL4568168,nM,10400.0,uM,10.4
COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCCCC(=O)NO,CHEMBL4530175,nM,54500.0,uM,54.5
COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCCCCCCCC(=O)NO,CHEMBL4468802,nM,5000.0,uM,5.0
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL9941,nM,4000.0,uM,4.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
CC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CHEMBL4542687,nM,25000.0,uM,25.0
COC(=O)Nc1nc2cc(OS(=O)(=O)c3c(Cl)cccc3Cl)ccc2[nH]1,CHEMBL4538461,nM,2700.0,uM,2.7
COC(=O)Nc1nc2cc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)ccc2[nH]1,CHEMBL4453878,nM,2000.0,uM,2.0
COc1ccc(CN(C(=O)Cn2cc(COc3ccc4c(C)cc(=O)oc4c3)nn2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL4585153,nM,2164.0,uM,2.164
Cc1ccc(S(=O)(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc1,CHEMBL4285465,nM,2410.0,uM,2.41
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCC(=O)NO)nn4)cn1c23,CHEMBL4645270,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4643070,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4638706,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCC(=O)NO)nn4)cn1c23,CHEMBL4636049,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4649154,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4644409,nM,1790.0,uM,1.79
COc1cc2c(c(OC)c1OC)C(=O)/C(=C/c1ccc(O)c(O)c1)O2,CHEMBL124392,nM,50000.0,uM,50.0
COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL9859,nM,500.0,uM,0.5
COc1ccc(/C=C2\Oc3c(cc(OC)c(OC)c3OC)C2=O)cc1O,CHEMBL126094,nM,22000.0,uM,22.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1500.0,uM,1.5
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL18981,nM,650.0,uM,0.65
CSc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(O)c(O)c(O)c1-2,CHEMBL61609,nM,40000.0,uM,40.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1CC=C2,CHEMBL89900,nM,1600.0,uM,1.6
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(=O)CC2,CHEMBL89479,nM,1100.0,uM,1.1
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1CCC2,CHEMBL4745498,nM,2600.0,uM,2.6
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1500.0,uM,1.5
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL18981,nM,650.0,uM,0.65
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2,CHEMBL298240,nM,1300.0,uM,1.3
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(=O)CC2,CHEMBL368737,nM,760.0,uM,0.76
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(O)CC2,CHEMBL172557,nM,1200.0,uM,1.2
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@H](O)CC2,CHEMBL427472,nM,750.0,uM,0.75
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](O)CC2,CHEMBL176684,nM,6200.0,uM,6.2
Cc1cc(NC2=NC(=O)/C(=C\c3c4ccccc4cc4ccccc34)S2)no1,CHEMBL4751362,nM,3610.0,uM,3.61
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1280.0,uM,1.28
COc1ccc(/C=C/C(=O)c2nnn(-c3ccc(Cl)cc3)c2C)cc1OC,CHEMBL4778826,nM,9.77,nM,9.77
COc1cc(Nc2ncccc2NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc(OC)c1,CHEMBL4746357,nM,2040.0,uM,2.04
O=C(c1cn(Cc2cccc(Oc3ccccc3)c2)nn1)c1cccnc1Nc1ccc(F)cc1,CHEMBL4280415,nM,1840.0,uM,1.84
COc1cc(Cc2nnc(S)n2/N=C\c2cccc(Cl)c2Cl)cc(OC)c1OC,CHEMBL4761168,nM,170.0,uM,0.17
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,190.0,uM,0.19
COc1cccc(-c2nnc3n2N=C(c2ccc(OC)c(N)c2)CS3)c1,CHEMBL4743390,nM,1600.0,uM,1.6
COc1cc(C2=NNC(c3ccc(Cl)cc3)C2)ccc1OCc1nnn[nH]1,CHEMBL4762159,nM,2940.0,uM,2.94
COc1cc(C2=NNC(c3ccc(F)cc3)C2)ccc1OCc1nnn[nH]1,CHEMBL4794039,nM,2160.0,uM,2.16
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1620.0,uM,1.62
COc1cc(-c2nnc3n2N=C(c2ccc(C)cc2)CS3)cc(OC)c1OC,CHEMBL4754620,,,,
Cc1cc(-c2cccc(-c3c[nH]c4ccccc34)n2)c2ccccc2n1,CHEMBL4798567,nM,5000.0,uM,5.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2500.0,uM,2.5
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,920.0,uM,0.92
COc1ccc(-n2cccc2-c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL4754608,nM,10000.0,uM,10.0
COc1cc(C(=O)c2nnc(-c3c[nH]c4ccccc34)o2)cc(OC)c1OC,CHEMBL4798025,nM,10660.0,uM,10.66
COc1ccc(C(=O)Cn2nc(-c3cc(OC)c(OC)c(OC)c3)nc2N)cc1,CHEMBL4762066,nM,9400.0,uM,9.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4220.0,uM,4.22
COc1cc(-c2nc(N)n(Cc3ccc(C)cc3)n2)cc(OC)c1OC,CHEMBL4762959,,,,
COc1cc(-c2nc(N)n(CC(=O)c3ccc(C)cc3)n2)cc(OC)c1OC,CHEMBL4780136,,,,
CCCc1ccc(NC(=O)Cn2nc(-c3cc(OC)c(OC)c(OC)c3)nc2N)cc1,CHEMBL4745393,,,,
COc1cc(-c2nc(N)n(CC(=O)Nc3ccc(C(C)(C)C)cc3)n2)cc(OC)c1OC,CHEMBL4759699,,,,
COc1cc(C(=O)N2CCc3cc(Br)ccc32)cc(OC)c1OC,CHEMBL4851013,nM,3400.0,uM,3.4
COc1ccc(N(C)c2nc(C)nc3cc[nH]c23)cc1,CHEMBL2431844,nM,10000.0,uM,10.0
COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)c[nH]c23)cc1,CHEMBL3304686,nM,21000.0,uM,21.0
COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,CHEMBL4116552,nM,480.0,uM,0.48
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12,CHEMBL4116551,nM,3300.0,uM,3.3
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12,CHEMBL4117373,nM,910.0,uM,0.91
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,540.0,uM,0.54
COc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1,CHEMBL4875613,nM,450.0,uM,0.45
COc1ccc(Nc2nc(Cl)nc3cnn(C)c23)cc1,CHEMBL4868716,nM,20000.0,uM,20.0
COc1ccc2c(c1)CCCN2c1nc(Cl)nc2cnn(C)c12,CHEMBL4878768,nM,420.0,uM,0.42
COc1cccc2cc(N(C)c3nc(Cl)nc4cnn(C)c34)ccc12,CHEMBL4870429,nM,490.0,uM,0.49
CCOc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1,CHEMBL4864923,nM,420.0,uM,0.42
CC(C)Oc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1,CHEMBL4854152,nM,1100.0,uM,1.1
CSc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1,CHEMBL4856413,nM,820.0,uM,0.82
COc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1F,CHEMBL4866837,nM,740.0,uM,0.74
CN(c1ccc(OC(F)(F)F)cc1)c1nc(Cl)nc2cnn(C)c12,CHEMBL4878739,nM,2900.0,uM,2.9
COc1ccc(-c2cnc(C(=O)Nc3ccc(O)cc3)o2)cc1,CHEMBL4855814,nM,40000.0,uM,40.0
COc1ccc(-c2cnc(C(=O)Nc3ccc(O)cc3)o2)cc1F,CHEMBL4871731,nM,40000.0,uM,40.0
O=C(Nc1ccc(O)cc1)c1ncc(-c2ccccc2)o1,CHEMBL4851330,nM,16700.0,uM,16.7
COc1ccc(S(=O)(=O)Nc2ccccc2Nc2ccc(O)cc2)cc1,CHEMBL4868563,nM,2500.0,uM,2.5
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2900.0,uM,2.9
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)NO,CHEMBL4854066,nM,19600.0,uM,19.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4300.0,uM,4.3
O=C(CCCCCCC(=O)Nc1ccccc1)NO,CHEMBL98,,,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1/C=C/C(=O)Nc1ccccc1N,CHEMBL4874942,nM,1000.0,uM,1.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(C(=O)NO)cc1,CHEMBL4865690,nM,8600.0,uM,8.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCCCC(=O)NO,CHEMBL4853727,nM,5200.0,uM,5.2
COc1ccc(-c2ccnc3nc(-c4cc(OC)c(OC)c(OC)c4)nn23)cc1N,CHEMBL4855441,,,,
COc1ccc(-c2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1N,CHEMBL4850217,nM,12200.0,uM,12.2
COc1ccc(-c2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1O,CHEMBL4858065,nM,1300.0,uM,1.3
COc1ccc(-c2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1NC(C)=O,CHEMBL4861502,,,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4220.0,uM,4.22
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OP(=O)(O)O)cc34)C21,CHEMBL4863787,nM,31600.0,uM,31.6
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccncc2)cc(OC)c1OC,CHEMBL4854987,nM,580.0,uM,0.58
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccnc2)cc(OC)c1OC,CHEMBL4867095,nM,560.0,uM,0.56
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccncc2)cc(OC)c1OC,CHEMBL4848963,nM,440.0,uM,0.44
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL4857244,nM,470.0,uM,0.47
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccsc2)cc(OC)c1OC,CHEMBL4875751,nM,550.0,uM,0.55
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccn2)cc(OC)c1OC,CHEMBL4850863,nM,820.0,uM,0.82
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2cccnc2)cc(OC)c1OC,CHEMBL4858659,nM,640.0,uM,0.64
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ncco2)cc(OC)c1OC,CHEMBL4863951,nM,720.0,uM,0.72
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2nccs2)cc(OC)c1OC,CHEMBL4854386,nM,560.0,uM,0.56
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccoc2)cc(OC)c1OC,CHEMBL4847641,nM,470.0,uM,0.47
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL4878868,nM,460.0,uM,0.46
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccn2)cc(OC)c1OC,CHEMBL4845944,nM,460.0,uM,0.46
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccncc2)cc(OC)c1OC,CHEMBL4856000,nM,590.0,uM,0.59
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2cccnc2)cc(OC)c1OC,CHEMBL4870805,nM,740.0,uM,0.74
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccccn2)cc(OC)c1OC,CHEMBL4868298,nM,780.0,uM,0.78
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ncco2)cc(OC)c1OC,CHEMBL4872489,nM,1400.0,uM,1.4
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2nccs2)cc(OC)c1OC,CHEMBL4847168,nM,780.0,uM,0.78
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccoc2)cc(OC)c1OC,CHEMBL4854277,nM,380.0,uM,0.38
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccoc2)cc(OC)c1OC,CHEMBL4873209,nM,420.0,uM,0.42
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccsc2)cc(OC)c1OC,CHEMBL4864675,nM,390.0,uM,0.39
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL4862699,nM,560.0,uM,0.56
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccsc2)cc(OC)c1OC,CHEMBL4866397,nM,520.0,uM,0.52
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ncco2)cc(OC)c1OC,CHEMBL4868699,nM,720.0,uM,0.72
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2nccs2)cc(OC)c1OC,CHEMBL4857653,nM,490.0,uM,0.49
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4559506,nM,470.0,uM,0.47
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,540.0,uM,0.54
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
C/C=C\CC(C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,CHEMBL5077952,nM,3100.0,uM,3.1
COC1=CC[C@@H]([C@@H](C)/C=C(C)/C=C\C=C/C(=O)N[C@H](C(=O)N/C=C(/C)CCOC(N)=O)C(C)(C)C)OC1=O,CHEMBL5088268,nM,16000.0,uM,16.0
COc1cc(-c2nnc3c(OC)cc(-c4ccc5c(ccn5C)c4)cn23)cc(OC)c1OC,CHEMBL5083520,nM,1640.0,uM,1.64
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1240.0,uM,1.24
COc1ccc(-c2sc3nc(-c4ccc(F)cc4)c(/C=C/C(=O)c4ccccn4)n3c2-c2ccc(OC)cc2)cc1,CHEMBL5184318,nM,2350.0,uM,2.35
COc1cc(N(Cc2c(C)noc2C)C(=O)CSc2nc3ccccc3s2)cc(OC)c1OC,CHEMBL5176228,nM,2870.0,uM,2.87
COc1ccc(C2CC(O)=Nc3c2ncn3-c2cccc(C(F)(F)F)c2)cc1O,CHEMBL5188007,nM,6100.0,uM,6.1
COc1cc2c(=O)c(C(=O)c3ccc(F)cc3)cn(CC(=O)Nc3ccc(F)c(F)c3)c2cc1OC,CHEMBL5201514,nM,13100.0,uM,13.1
COc1ccc(C(=O)c2cn(CC(=O)Nc3ccc(F)cc3)c3cc(OC)c(OC)cc3c2=O)cc1,CHEMBL5176068,nM,12800.0,uM,12.8
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1400.0,uM,1.4
CCCCc1ccc2nc(NC(=O)OCCC)[nH]c2c1,CHEMBL5171386,nM,5340.0,umol/L,5.34
CCCCc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1,CHEMBL5189736,nM,4040.0,umol/L,4.04
CCCCc1ccc2nc(NC(=O)OC(C)CC)[nH]c2c1,CHEMBL5170564,nM,1620.0,umol/L,1.62
C=CCOC(=O)Nc1nc2ccc(CCCC)cc2[nH]1,CHEMBL5178230,nM,4410.0,umol/L,4.41
CCCCc1ccc2nc(NC(=O)c3ccco3)[nH]c2c1,CHEMBL5190301,nM,16170.0,umol/L,16.17
CCCCc1ccc2nc(NC(=O)C3CCOCC3)[nH]c2c1,CHEMBL5184981,nM,4400.0,umol/L,4.4
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,CHEMBL528271,nM,9550.0,umol/L,9.55
Cc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1,CHEMBL5191842,nM,6270.0,umol/L,6.27
CCCCCc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1,CHEMBL5171969,nM,6810.0,umol/L,6.81
Cc1cc2nc(NC(=O)OC(C)C)[nH]c2cc1C,CHEMBL5197212,nM,5080.0,umol/L,5.08
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,4280.0,umol/L,4.28
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1480.0,umol/L,1.48
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,nM,740.0,umol/L,0.74
C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1,CHEMBL498271,nM,6.0,nM,6.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,3.0,nM,3.0
COc1ccc(N(C)c2cc(C#N)nc3ccccc23)cc1/C=C/C(=O)NO,CHEMBL5183440,nM,20.0,nM,20.0
CCc1nnc2c(Nc3ccc(C(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)cc3)nc3ccccc3n12,CHEMBL5186583,nM,8840.0,uM,8.84
COc1ccc(S(=O)(=O)N(CCSC(=S)N2CCN(C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL5182796,nM,1270.0,uM,1.27
COc1ccc(/C=C\C(=O)c2ccc(Br)c3cc(-c4ccc(F)cc4)oc23)cc1,CHEMBL5194719,nM,0.0551,uM,0.000055100000000000004
O=C(/C=C\c1ccc(OC(F)(F)F)cc1)c1ccc(Br)c2cc(-c3ccc(F)cc3)oc12,CHEMBL5203711,nM,0.176,uM,0.000176
CCOCCSc1nc(-c2ccccc2Cl)nn1CCOCC,CHEMBL5190121,nM,10700.0,uM,10.7
O=C(Nc1ccccc1C(=O)N/N=C/c1ccc(O)cc1O)c1ccco1,CHEMBL5206193,nM,87.6,nM,87.6
NS(=O)(=O)c1ccc(NC(=O)c2ccccc2NC(=O)c2ccco2)cc1,CHEMBL1782692,nM,108.4,nM,108.4
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12,CHEMBL4117373,nM,910.0,uM,0.91
COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,CHEMBL4116552,nM,480.0,uM,0.48
COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1,CHEMBL4099329,nM,20000.0,uM,20.0
COc1cc(Nc2ncnc3cc(-c4ccc(C)cc4)sc23)cc(OC)c1OC,CHEMBL4569885,nM,710.0,uM,0.71
COc1ccc(CNC(=O)c2cc(F)ccc2N2CCOCC2)cc1/C=C/C(=O)NO,CHEMBL5191492,nM,4060.0,uM,4.06
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1970.0,uM,1.97
COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c([Se]C)c3)c[nH]c2c1,CHEMBL5190895,nM,810.0,uM,0.81
COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c([Se]C)c3)c[nH]c2c1,CHEMBL5190895,nM,1300.0,uM,1.3
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2930.0,uM,2.93
COc1cc(Cc2nnc(SCC(=O)c3ccc(C)cc3)n2N)cc(OC)c1OC,CHEMBL5188275,nM,12700.0,uM,12.7
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4200.0,uM,4.2
COc1ccc(-c2csc(Nc3ccc(OC)cc3OC)n2)cc1,CHEMBL5197653,nM,26800.0,uM,26.8
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CHEMBL39541,nM,1.2,nM,1.2
CC[C@H](C)[C@@H]([C@@H](CC(=O)OC(C)(C)C)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CHEMBL5197739,nM,4.2,nM,4.2
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CHEMBL39541,nM,3.0,nM,3.0
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccn1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CHEMBL5169466,nM,1.2,nM,1.2
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(O)c1NC(=O)CO,CHEMBL5188659,nM,580.0,uM,0.58
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL276625,nM,2940.0,uM,2.94
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2650.0,uM,2.65
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(O)c1NC(=O)CO,CHEMBL5188659,nM,1130.0,uM,1.13
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL276625,nM,3030.0,uM,3.03
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1470.0,uM,1.47
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,CHEMBL5315124,nM,11270.0,uM,11.27
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCC(=O)NO)nn4)cn1c23,CHEMBL4645270,nM,5450.0,uM,5.45
